timestamp,scenario,intersection_id,direction,density,queue,avg_speed,flow,capacity,phase
1955.0,normal,C,E,0.3,8.0,3.13,20.0,50.0,2.0
1955.0,normal,C,W,0.32,8.0,3.11,18.0,50.0,2.0
1960.0,normal,C,N,0.28,10.0,2.88,8.0,50.0,2.0
1960.0,normal,C,S,0.3,10.0,3.23,8.0,50.0,2.0
1960.0,normal,C,E,0.26,4.0,5.22,24.0,50.0,2.0
1960.0,normal,C,W,0.26,4.0,4.61,24.0,50.0,2.0
1965.0,normal,C,N,0.34,11.0,2.92,2.0,50.0,2.0
1965.0,normal,C,S,0.34,12.0,2.56,2.0,50.0,2.0
1965.0,normal,C,E,0.2,0.0,7.52,30.0,50.0,2.0
1965.0,normal,C,W,0.22,0.0,7.76,28.0,50.0,2.0
1970.0,normal,C,N,0.38,14.0,2.03,0.0,50.0,2.0
1970.0,normal,C,S,0.38,14.0,1.48,0.0,50.0,2.0
1970.0,normal,C,E,0.18,0.0,11.17,34.0,50.0,2.0
1970.0,normal,C,W,0.16,0.0,10.61,34.0,50.0,2.0
1975.0,normal,C,N,0.42,16.0,1.1,0.0,50.0,2.0
1975.0,normal,C,S,0.42,17.0,0.86,0.0,50.0,2.0
1975.0,normal,C,E,0.14,0.0,11.86,36.0,50.0,2.0
1975.0,normal,C,W,0.12,0.0,11.92,36.0,50.0,2.0
1980.0,normal,C,N,0.46,20.0,0.57,0.0,50.0,3.0
1980.0,normal,C,S,0.44,19.0,0.56,0.0,50.0,3.0
1980.0,normal,C,E,0.16,1.0,9.27,34.0,50.0,3.0
1980.0,normal,C,W,0.14,0.0,9.55,34.0,50.0,3.0
1985.0,normal,C,N,0.44,17.0,0.58,4.0,50.0,0.0
1985.0,normal,C,S,0.44,16.0,0.74,4.0,50.0,0.0
1985.0,normal,C,E,0.2,4.0,5.84,28.0,50.0,0.0
1985.0,normal,C,W,0.18,4.0,7.22,28.0,50.0,0.0
1990.0,normal,C,N,0.42,15.0,1.2,8.0,50.0,0.0
1990.0,normal,C,S,0.42,15.0,1.11,8.0,50.0,0.0
1990.0,normal,C,E,0.2,6.0,3.09,22.0,50.0,0.0
1990.0,normal,C,W,0.18,6.0,2.65,24.0,50.0,0.0
1995.0,normal,C,N,0.36,12.0,1.85,14.0,50.0,0.0
1995.0,normal,C,S,0.36,12.0,1.75,14.0,50.0,0.0
1995.0,normal,C,E,0.26,9.0,1.76,18.0,50.0,0.0
1995.0,normal,C,W,0.22,8.0,1.5,18.0,50.0,0.0
2000.0,normal,C,N,0.32,7.0,3.51,18.0,50.0,0.0
2000.0,normal,C,S,0.3,8.0,2.76,20.0,50.0,0.0
2000.0,normal,C,E,0.3,10.0,3.12,12.0,50.0,0.0
2000.0,normal,C,W,0.26,9.0,2.47,14.0,50.0,0.0
2005.0,normal,C,N,0.26,3.0,4.92,24.0,50.0,0.0
2005.0,normal,C,S,0.26,5.0,5.0,24.0,50.0,0.0
2005.0,normal,C,E,0.34,11.0,2.53,8.0,50.0,0.0
2005.0,normal,C,W,0.3,9.0,3.3,8.0,50.0,0.0
2010.0,normal,C,N,0.2,0.0,7.76,30.0,50.0,0.0
2010.0,normal,C,S,0.2,0.0,7.69,30.0,50.0,0.0
2010.0,normal,C,E,0.4,14.0,1.81,2.0,50.0,0.0
2010.0,normal,C,W,0.36,11.0,2.67,2.0,50.0,0.0
2015.0,normal,C,N,0.16,0.0,11.26,36.0,50.0,0.0
2015.0,normal,C,S,0.18,0.0,10.95,34.0,50.0,0.0
2015.0,normal,C,E,0.44,17.0,1.0,0.0,50.0,0.0
2015.0,normal,C,W,0.4,14.0,1.53,0.0,50.0,0.0
2020.0,normal,C,N,0.16,0.0,12.41,36.0,50.0,0.0
2020.0,normal,C,S,0.16,0.0,11.68,36.0,50.0,0.0
2020.0,normal,C,E,0.48,20.0,0.54,0.0,50.0,0.0
2020.0,normal,C,W,0.44,18.0,0.97,0.0,50.0,0.0
2025.0,normal,C,N,0.18,1.0,9.83,34.0,50.0,1.0
2025.0,normal,C,S,0.16,1.0,9.14,34.0,50.0,1.0
2025.0,normal,C,E,0.5,24.0,0.11,0.0,50.0,1.0
2025.0,normal,C,W,0.46,20.0,0.49,0.0,50.0,1.0
2030.0,normal,C,N,0.22,4.0,5.36,28.0,50.0,2.0
2030.0,normal,C,S,0.18,4.0,4.7,28.0,50.0,2.0
2030.0,normal,C,E,0.46,20.0,0.25,4.0,50.0,2.0
2030.0,normal,C,W,0.46,18.0,0.46,4.0,50.0,2.0
2035.0,normal,C,N,0.22,7.0,2.77,24.0,50.0,2.0
2035.0,normal,C,S,0.18,7.0,1.74,22.0,50.0,2.0
2035.0,normal,C,E,0.42,16.0,0.9,8.0,50.0,2.0
2035.0,normal,C,W,0.42,16.0,0.86,8.0,50.0,2.0
2040.0,normal,C,N,0.26,10.0,1.22,18.0,50.0,2.0
2040.0,normal,C,S,0.2,10.0,0.06,18.0,50.0,2.0
2040.0,normal,C,E,0.36,12.0,1.55,14.0,50.0,2.0
2040.0,normal,C,W,0.36,13.0,1.27,14.0,50.0,2.0
2045.0,normal,C,N,0.3,11.0,2.12,12.0,50.0,2.0
2045.0,normal,C,S,0.22,9.0,1.24,12.0,50.0,2.0
2045.0,normal,C,E,0.32,8.0,3.29,18.0,50.0,2.0
2045.0,normal,C,W,0.32,9.0,2.62,18.0,50.0,2.0
2050.0,normal,C,N,0.34,12.0,2.8,6.0,50.0,2.0
2050.0,normal,C,S,0.26,9.0,3.12,8.0,50.0,2.0
2050.0,normal,C,E,0.26,4.0,5.02,24.0,50.0,2.0
2050.0,normal,C,W,0.28,5.0,4.39,22.0,50.0,2.0
2055.0,normal,C,N,0.4,14.0,1.95,2.0,50.0,2.0
2055.0,normal,C,S,0.32,10.0,3.46,2.0,50.0,2.0
2055.0,normal,C,E,0.22,0.0,7.84,28.0,50.0,2.0
2055.0,normal,C,W,0.24,1.0,6.54,26.0,50.0,2.0
2060.0,normal,C,N,0.44,17.0,0.91,0.0,50.0,2.0
2060.0,normal,C,S,0.36,12.0,2.5,0.0,50.0,2.0
2060.0,normal,C,E,0.18,0.0,10.52,34.0,50.0,2.0
2060.0,normal,C,W,0.18,0.0,9.5,32.0,50.0,2.0
2065.0,normal,C,N,0.48,21.0,0.5,0.0,50.0,2.0
2065.0,normal,C,S,0.4,15.0,1.29,0.0,50.0,2.0
2065.0,normal,C,E,0.16,0.0,12.23,36.0,50.0,2.0
2065.0,normal,C,W,0.16,0.0,11.34,34.0,50.0,2.0
2070.0,normal,C,N,0.5,23.0,0.22,0.0,50.0,3.0
2070.0,normal,C,S,0.44,18.0,0.81,0.0,50.0,3.0
2070.0,normal,C,E,0.18,1.0,9.37,34.0,50.0,3.0
2070.0,normal,C,W,0.16,0.0,8.69,32.0,50.0,3.0
2075.0,normal,C,N,0.46,21.0,0.29,4.0,50.0,0.0
2075.0,normal,C,S,0.44,16.0,0.86,4.0,50.0,0.0
2075.0,normal,C,E,0.18,4.0,4.89,28.0,50.0,0.0
2075.0,normal,C,W,0.2,4.0,4.0,26.0,50.0,0.0
2080.0,normal,C,N,0.42,16.0,1.09,8.0,50.0,0.0
2080.0,normal,C,S,0.4,15.0,1.04,10.0,50.0,0.0
2080.0,normal,C,E,0.2,7.0,1.56,24.0,50.0,0.0
2080.0,normal,C,W,0.22,7.0,3.96,22.0,50.0,0.0
2085.0,normal,C,N,0.36,12.0,1.61,14.0,50.0,0.0
2085.0,normal,C,S,0.36,11.0,2.24,14.0,50.0,0.0
2085.0,normal,C,E,0.22,9.0,2.14,18.0,50.0,0.0
2085.0,normal,C,W,0.26,8.0,3.43,18.0,50.0,0.0
2090.0,normal,C,N,0.32,7.0,3.52,18.0,50.0,0.0
2090.0,normal,C,S,0.3,7.0,3.58,20.0,50.0,0.0
2090.0,normal,C,E,0.26,10.0,2.03,14.0,50.0,0.0
2090.0,normal,C,W,0.32,11.0,2.91,14.0,50.0,0.0
2095.0,normal,C,N,0.26,3.0,5.12,24.0,50.0,0.0
2095.0,normal,C,S,0.24,3.0,5.47,26.0,50.0,0.0
2095.0,normal,C,E,0.3,11.0,2.28,8.0,50.0,0.0
2095.0,normal,C,W,0.36,12.0,2.18,8.0,50.0,0.0
2100.0,normal,C,N,0.2,0.0,8.03,30.0,50.0,0.0
2100.0,normal,C,S,0.2,0.0,8.65,30.0,50.0,0.0
2100.0,normal,C,E,0.34,12.0,2.31,2.0,50.0,0.0
2100.0,normal,C,W,0.4,15.0,1.28,2.0,50.0,0.0
2105.0,normal,C,N,0.18,0.0,10.06,34.0,50.0,0.0
2105.0,normal,C,S,0.16,0.0,11.35,36.0,50.0,0.0
2105.0,normal,C,E,0.4,15.0,1.6,0.0,50.0,0.0
2105.0,normal,C,W,0.42,18.0,0.8,0.0,50.0,0.0
2110.0,normal,C,N,0.14,0.0,11.55,36.0,50.0,0.0
2110.0,normal,C,S,0.14,0.0,11.51,38.0,50.0,0.0
2110.0,normal,C,E,0.42,17.0,0.92,0.0,50.0,0.0
2110.0,normal,C,W,0.46,20.0,0.57,0.0,50.0,0.0
2115.0,normal,C,N,0.16,1.0,8.91,34.0,50.0,1.0
2115.0,normal,C,S,0.16,0.0,9.49,34.0,50.0,1.0
2115.0,normal,C,E,0.46,20.0,0.52,0.0,50.0,1.0
2115.0,normal,C,W,0.5,23.0,0.26,0.0,50.0,1.0
2120.0,normal,C,N,0.22,3.0,5.56,28.0,50.0,2.0
2120.0,normal,C,S,0.18,3.0,6.61,30.0,50.0,2.0
2120.0,normal,C,E,0.46,18.0,0.4,4.0,50.0,2.0
2120.0,normal,C,W,0.46,21.0,0.28,4.0,50.0,2.0
2125.0,normal,C,N,0.22,6.0,3.81,24.0,50.0,2.0
2125.0,normal,C,S,0.2,5.0,2.92,24.0,50.0,2.0
2125.0,normal,C,E,0.42,16.0,0.98,8.0,50.0,2.0
2125.0,normal,C,W,0.42,17.0,1.01,8.0,50.0,2.0
2130.0,normal,C,N,0.24,9.0,0.79,18.0,50.0,2.0
2130.0,normal,C,S,0.24,9.0,1.91,18.0,50.0,2.0
2130.0,normal,C,E,0.36,13.0,1.73,14.0,50.0,2.0
2130.0,normal,C,W,0.36,13.0,1.7,14.0,50.0,2.0
2135.0,normal,C,N,0.28,11.0,1.57,12.0,50.0,2.0
2135.0,normal,C,S,0.28,10.0,2.25,14.0,50.0,2.0
2135.0,normal,C,E,0.32,8.0,3.42,18.0,50.0,2.0
2135.0,normal,C,W,0.32,9.0,2.9,18.0,50.0,2.0
2140.0,normal,C,N,0.32,11.0,2.52,8.0,50.0,2.0
2140.0,normal,C,S,0.32,11.0,2.63,8.0,50.0,2.0
2140.0,normal,C,E,0.26,3.0,5.02,24.0,50.0,2.0
2140.0,normal,C,W,0.26,4.0,4.63,24.0,50.0,2.0
2145.0,normal,C,N,0.36,13.0,1.79,2.0,50.0,2.0
2145.0,normal,C,S,0.36,13.0,2.17,2.0,50.0,2.0
2145.0,normal,C,E,0.22,0.0,8.06,28.0,50.0,2.0
2145.0,normal,C,W,0.22,0.0,7.18,28.0,50.0,2.0
2150.0,normal,C,N,0.4,16.0,1.28,0.0,50.0,2.0
2150.0,normal,C,S,0.4,15.0,1.44,0.0,50.0,2.0
2150.0,normal,C,E,0.18,0.0,10.48,34.0,50.0,2.0
2150.0,normal,C,W,0.18,0.0,9.61,34.0,50.0,2.0
2155.0,normal,C,N,0.44,18.0,0.83,0.0,50.0,2.0
2155.0,normal,C,S,0.44,18.0,0.95,0.0,50.0,2.0
2155.0,normal,C,E,0.16,0.0,10.78,36.0,50.0,2.0
2155.0,normal,C,W,0.16,0.0,10.27,34.0,50.0,2.0
2160.0,normal,C,N,0.46,20.0,0.5,0.0,50.0,3.0
2160.0,normal,C,S,0.46,20.0,0.44,0.0,50.0,3.0
2160.0,normal,C,E,0.18,1.0,9.23,34.0,50.0,3.0
2160.0,normal,C,W,0.18,0.0,8.29,32.0,50.0,3.0
2165.0,normal,C,N,0.46,19.0,0.48,4.0,50.0,0.0
2165.0,normal,C,S,0.46,19.0,0.52,4.0,50.0,0.0
2165.0,normal,C,E,0.2,4.0,4.48,28.0,50.0,0.0
2165.0,normal,C,W,0.22,5.0,5.61,26.0,50.0,0.0
2170.0,normal,C,N,0.42,16.0,1.05,8.0,50.0,0.0
2170.0,normal,C,S,0.42,17.0,1.13,8.0,50.0,0.0
2170.0,normal,C,E,0.2,6.0,1.92,24.0,50.0,0.0
2170.0,normal,C,W,0.26,7.0,3.59,22.0,50.0,0.0
2175.0,normal,C,N,0.36,12.0,1.91,14.0,50.0,0.0
2175.0,normal,C,S,0.36,12.0,1.94,14.0,50.0,0.0
2175.0,normal,C,E,0.22,9.0,1.46,18.0,50.0,0.0
2175.0,normal,C,W,0.26,10.0,1.58,16.0,50.0,0.0
2180.0,normal,C,N,0.3,8.0,3.29,20.0,50.0,0.0
2180.0,normal,C,S,0.3,8.0,3.03,20.0,50.0,0.0
2180.0,normal,C,E,0.26,10.0,2.38,14.0,50.0,0.0
2180.0,normal,C,W,0.3,13.0,0.75,12.0,50.0,0.0
2185.0,normal,C,N,0.26,4.0,5.63,24.0,50.0,0.0
2185.0,normal,C,S,0.26,4.0,5.11,24.0,50.0,0.0
2185.0,normal,C,E,0.32,10.0,2.75,8.0,50.0,0.0
2185.0,normal,C,W,0.34,13.0,1.88,6.0,50.0,0.0
2190.0,normal,C,N,0.2,0.0,8.37,30.0,50.0,0.0
2190.0,normal,C,S,0.2,0.0,7.75,30.0,50.0,0.0
2190.0,normal,C,E,0.36,12.0,2.49,2.0,50.0,0.0
2190.0,normal,C,W,0.38,15.0,1.44,2.0,50.0,0.0
2195.0,normal,C,N,0.16,0.0,11.21,36.0,50.0,0.0
2195.0,normal,C,S,0.16,0.0,10.24,34.0,50.0,0.0
2195.0,normal,C,E,0.4,15.0,1.33,0.0,50.0,0.0
2195.0,normal,C,W,0.4,16.0,1.09,0.0,50.0,0.0
2200.0,normal,C,N,0.16,0.0,12.28,36.0,50.0,0.0
2200.0,normal,C,S,0.14,0.0,10.53,36.0,50.0,0.0
2200.0,normal,C,E,0.44,18.0,0.82,0.0,50.0,0.0
2200.0,normal,C,W,0.44,19.0,0.72,0.0,50.0,0.0
2205.0,normal,C,N,0.16,0.0,11.25,36.0,50.0,1.0
2205.0,normal,C,S,0.16,1.0,7.03,32.0,50.0,1.0
2205.0,normal,C,E,0.48,21.0,0.35,0.0,50.0,1.0
2205.0,normal,C,W,0.48,21.0,0.42,0.0,50.0,1.0
2210.0,normal,C,N,0.2,3.0,6.73,30.0,50.0,2.0
2210.0,normal,C,S,0.18,4.0,4.76,26.0,50.0,2.0
2210.0,normal,C,E,0.46,19.0,0.37,4.0,50.0,2.0
2210.0,normal,C,W,0.46,19.0,0.3,4.0,50.0,2.0
2215.0,normal,C,N,0.2,7.0,3.45,24.0,50.0,2.0
2215.0,normal,C,S,0.2,6.0,2.01,20.0,50.0,2.0
2215.0,normal,C,E,0.42,16.0,1.0,8.0,50.0,2.0
2215.0,normal,C,W,0.42,17.0,0.98,8.0,50.0,2.0
2220.0,normal,C,N,0.24,9.0,0.66,20.0,50.0,2.0
2220.0,normal,C,S,0.22,8.0,1.51,16.0,50.0,2.0
2220.0,normal,C,E,0.36,13.0,1.57,14.0,50.0,2.0
2220.0,normal,C,W,0.36,12.0,1.91,14.0,50.0,2.0
2225.0,normal,C,N,0.28,10.0,2.2,14.0,50.0,2.0
2225.0,normal,C,S,0.26,9.0,2.16,10.0,50.0,2.0
2225.0,normal,C,E,0.32,8.0,3.15,18.0,50.0,2.0
2225.0,normal,C,W,0.3,8.0,3.1,20.0,50.0,2.0
2230.0,normal,C,N,0.32,10.0,2.93,8.0,50.0,2.0
2230.0,normal,C,S,0.3,10.0,2.76,6.0,50.0,2.0
2230.0,normal,C,E,0.26,4.0,4.78,24.0,50.0,2.0
2230.0,normal,C,W,0.26,4.0,5.09,24.0,50.0,2.0
2235.0,normal,C,N,0.36,12.0,2.28,4.0,50.0,2.0
2235.0,normal,C,S,0.34,11.0,2.7,0.0,50.0,2.0
2235.0,normal,C,E,0.22,0.0,7.63,28.0,50.0,2.0
2235.0,normal,C,W,0.2,0.0,7.02,30.0,50.0,2.0
2240.0,normal,C,N,0.4,15.0,1.34,0.0,50.0,2.0
2240.0,normal,C,S,0.38,14.0,1.77,0.0,50.0,2.0
2240.0,normal,C,E,0.16,0.0,9.81,34.0,50.0,2.0
2240.0,normal,C,W,0.16,0.0,10.43,34.0,50.0,2.0
2245.0,normal,C,N,0.44,18.0,0.86,0.0,50.0,2.0
2245.0,normal,C,S,0.42,17.0,0.9,0.0,50.0,2.0
2245.0,normal,C,E,0.16,0.0,10.82,34.0,50.0,2.0
2245.0,normal,C,W,0.16,0.0,11.24,34.0,50.0,2.0
2250.0,normal,C,N,0.46,21.0,0.39,0.0,50.0,3.0
2250.0,normal,C,S,0.46,19.0,0.55,0.0,50.0,3.0
2250.0,normal,C,E,0.16,0.0,9.11,34.0,50.0,3.0
2250.0,normal,C,W,0.16,0.0,9.37,34.0,50.0,3.0
2255.0,normal,C,N,0.46,19.0,0.53,4.0,50.0,0.0
2255.0,normal,C,S,0.46,17.0,0.61,4.0,50.0,0.0
2255.0,normal,C,E,0.2,3.0,6.22,28.0,50.0,0.0
2255.0,normal,C,W,0.18,3.0,5.86,28.0,50.0,0.0
2260.0,normal,C,N,0.42,17.0,1.17,8.0,50.0,0.0
2260.0,normal,C,S,0.42,16.0,0.91,8.0,50.0,0.0
2260.0,normal,C,E,0.24,5.0,5.01,24.0,50.0,0.0
2260.0,normal,C,W,0.2,6.0,3.5,22.0,50.0,0.0
2265.0,normal,C,N,0.36,12.0,1.98,14.0,50.0,0.0
2265.0,normal,C,S,0.38,12.0,1.98,12.0,50.0,0.0
2265.0,normal,C,E,0.24,8.0,3.09,18.0,50.0,0.0
2265.0,normal,C,W,0.22,8.0,1.64,18.0,50.0,0.0
2270.0,normal,C,N,0.3,8.0,3.11,20.0,50.0,0.0
2270.0,normal,C,S,0.32,8.0,2.82,18.0,50.0,0.0
2270.0,normal,C,E,0.3,11.0,1.23,14.0,50.0,0.0
2270.0,normal,C,W,0.26,10.0,1.45,12.0,50.0,0.0
2275.0,normal,C,N,0.26,4.0,5.18,24.0,50.0,0.0
2275.0,normal,C,S,0.28,3.0,5.02,22.0,50.0,0.0
2275.0,normal,C,E,0.34,12.0,2.37,8.0,50.0,0.0
2275.0,normal,C,W,0.3,10.0,2.61,8.0,50.0,0.0
2280.0,normal,C,N,0.2,0.0,7.77,30.0,50.0,0.0
2280.0,normal,C,S,0.22,0.0,7.14,28.0,50.0,0.0
2280.0,normal,C,E,0.38,14.0,1.98,4.0,50.0,0.0
2280.0,normal,C,W,0.34,11.0,2.56,4.0,50.0,0.0
2285.0,normal,C,N,0.16,0.0,11.09,36.0,50.0,0.0
2285.0,normal,C,S,0.18,0.0,9.25,32.0,50.0,0.0
2285.0,normal,C,E,0.42,17.0,1.27,0.0,50.0,0.0
2285.0,normal,C,W,0.38,14.0,1.81,0.0,50.0,0.0
2290.0,normal,C,N,0.18,0.0,11.28,36.0,50.0,0.0
2290.0,normal,C,S,0.16,0.0,10.07,34.0,50.0,0.0
2290.0,normal,C,E,0.46,19.0,0.56,0.0,50.0,0.0
2290.0,normal,C,W,0.42,16.0,1.15,0.0,50.0,0.0
2295.0,normal,C,N,0.2,0.0,9.01,34.0,50.0,1.0
2295.0,normal,C,S,0.18,1.0,8.65,32.0,50.0,1.0
2295.0,normal,C,E,0.5,22.0,0.27,0.0,50.0,1.0
2295.0,normal,C,W,0.44,19.0,0.53,0.0,50.0,1.0
2300.0,normal,C,N,0.22,4.0,5.71,28.0,50.0,2.0
2300.0,normal,C,S,0.2,3.0,5.89,28.0,50.0,2.0
2300.0,normal,C,E,0.46,20.0,0.38,4.0,50.0,2.0
2300.0,normal,C,W,0.44,18.0,0.7,4.0,50.0,2.0
2305.0,normal,C,N,0.24,7.0,2.47,22.0,50.0,2.0
2305.0,normal,C,S,0.22,6.0,2.78,22.0,50.0,2.0
2305.0,normal,C,E,0.4,16.0,0.81,10.0,50.0,2.0
2305.0,normal,C,W,0.42,15.0,1.08,8.0,50.0,2.0
2310.0,normal,C,N,0.26,10.0,1.09,18.0,50.0,2.0
2310.0,normal,C,S,0.26,10.0,2.13,18.0,50.0,2.0
2310.0,normal,C,E,0.36,12.0,2.0,14.0,50.0,2.0
2310.0,normal,C,W,0.36,12.0,1.86,14.0,50.0,2.0
2315.0,normal,C,N,0.28,12.0,0.96,12.0,50.0,2.0
2315.0,normal,C,S,0.32,11.0,2.81,12.0,50.0,2.0
2315.0,normal,C,E,0.3,8.0,3.26,20.0,50.0,2.0
2315.0,normal,C,W,0.32,8.0,3.39,18.0,50.0,2.0
2320.0,normal,C,N,0.32,12.0,2.25,6.0,50.0,2.0
2320.0,normal,C,S,0.36,13.0,2.17,8.0,50.0,2.0
2320.0,normal,C,E,0.26,4.0,5.21,24.0,50.0,2.0
2320.0,normal,C,W,0.26,5.0,5.21,24.0,50.0,2.0
2325.0,normal,C,N,0.36,14.0,1.77,2.0,50.0,2.0
2325.0,normal,C,S,0.4,15.0,1.47,2.0,50.0,2.0
2325.0,normal,C,E,0.2,0.0,8.09,30.0,50.0,2.0
2325.0,normal,C,W,0.2,0.0,7.31,30.0,50.0,2.0
2330.0,normal,C,N,0.4,15.0,1.17,0.0,50.0,2.0
2330.0,normal,C,S,0.44,17.0,0.83,0.0,50.0,2.0
2330.0,normal,C,E,0.18,0.0,9.87,34.0,50.0,2.0
2330.0,normal,C,W,0.16,0.0,10.85,34.0,50.0,2.0
2335.0,normal,C,N,0.44,18.0,0.82,0.0,50.0,2.0
2335.0,normal,C,S,0.48,22.0,0.46,0.0,50.0,2.0
2335.0,normal,C,E,0.16,0.0,10.72,36.0,50.0,2.0
2335.0,normal,C,W,0.16,0.0,11.93,36.0,50.0,2.0
2340.0,normal,C,N,0.48,21.0,0.43,0.0,50.0,3.0
2340.0,normal,C,S,0.5,24.0,0.09,0.0,50.0,3.0
2340.0,normal,C,E,0.18,0.0,9.77,32.0,50.0,3.0
2340.0,normal,C,W,0.18,0.0,9.8,34.0,50.0,3.0
2345.0,normal,C,N,0.46,19.0,0.4,4.0,50.0,0.0
2345.0,normal,C,S,0.46,21.0,0.34,4.0,50.0,0.0
2345.0,normal,C,E,0.18,2.0,5.75,28.0,50.0,0.0
2345.0,normal,C,W,0.22,3.0,6.24,28.0,50.0,0.0
2350.0,normal,C,N,0.42,16.0,1.2,8.0,50.0,0.0
2350.0,normal,C,S,0.42,16.0,1.18,8.0,50.0,0.0
2350.0,normal,C,E,0.2,6.0,2.26,22.0,50.0,0.0
2350.0,normal,C,W,0.24,6.0,3.79,24.0,50.0,0.0
2355.0,normal,C,N,0.36,12.0,2.1,14.0,50.0,0.0
2355.0,normal,C,S,0.36,12.0,2.2,14.0,50.0,0.0
2355.0,normal,C,E,0.22,9.0,1.29,18.0,50.0,0.0
2355.0,normal,C,W,0.28,10.0,1.48,18.0,50.0,0.0
2360.0,normal,C,N,0.3,8.0,3.61,20.0,50.0,0.0
2360.0,normal,C,S,0.3,7.0,3.58,20.0,50.0,0.0
2360.0,normal,C,E,0.26,10.0,1.62,12.0,50.0,0.0
2360.0,normal,C,W,0.32,12.0,2.17,12.0,50.0,0.0
2365.0,normal,C,N,0.24,3.0,5.34,26.0,50.0,0.0
2365.0,normal,C,S,0.24,4.0,5.43,26.0,50.0,0.0
2365.0,normal,C,E,0.3,10.0,2.79,8.0,50.0,0.0
2365.0,normal,C,W,0.36,13.0,1.83,8.0,50.0,0.0
2370.0,normal,C,N,0.2,0.0,8.5,30.0,50.0,0.0
2370.0,normal,C,S,0.2,0.0,8.65,30.0,50.0,0.0
2370.0,normal,C,E,0.34,12.0,2.7,2.0,50.0,0.0
2370.0,normal,C,W,0.4,15.0,1.57,2.0,50.0,0.0
2375.0,normal,C,N,0.14,0.0,11.29,36.0,50.0,0.0
2375.0,normal,C,S,0.16,0.0,11.48,36.0,50.0,0.0
2375.0,normal,C,E,0.4,14.0,1.99,0.0,50.0,0.0
2375.0,normal,C,W,0.44,19.0,0.6,0.0,50.0,0.0
2380.0,normal,C,N,0.14,0.0,11.63,36.0,50.0,0.0
2380.0,normal,C,S,0.14,0.0,11.74,38.0,50.0,0.0
2380.0,normal,C,E,0.44,18.0,0.91,0.0,50.0,0.0
2380.0,normal,C,W,0.48,21.0,0.47,0.0,50.0,0.0
2385.0,normal,C,N,0.14,0.0,10.67,36.0,50.0,1.0
2385.0,normal,C,S,0.18,0.0,10.4,36.0,50.0,1.0
2385.0,normal,C,E,0.46,21.0,0.41,0.0,50.0,1.0
2385.0,normal,C,W,0.5,23.0,0.13,0.0,50.0,1.0
2390.0,normal,C,N,0.18,3.0,7.51,30.0,50.0,2.0
2390.0,normal,C,S,0.2,3.0,7.41,30.0,50.0,2.0
2390.0,normal,C,E,0.46,18.0,0.5,4.0,50.0,2.0
2390.0,normal,C,W,0.46,21.0,0.29,4.0,50.0,2.0
2395.0,normal,C,N,0.22,4.0,4.41,24.0,50.0,2.0
2395.0,normal,C,S,0.22,5.0,3.74,24.0,50.0,2.0
2395.0,normal,C,E,0.42,16.0,1.24,8.0,50.0,2.0
2395.0,normal,C,W,0.42,17.0,0.96,8.0,50.0,2.0
2400.0,normal,C,N,0.24,8.0,3.05,18.0,50.0,2.0
2400.0,normal,C,S,0.24,8.0,1.99,18.0,50.0,2.0
2400.0,normal,C,E,0.36,12.0,2.11,14.0,50.0,2.0
2400.0,normal,C,W,0.36,12.0,1.64,14.0,50.0,2.0
2405.0,normal,C,N,0.28,10.0,2.21,14.0,50.0,2.0
2405.0,normal,C,S,0.3,10.0,2.43,14.0,50.0,2.0
2405.0,normal,C,E,0.3,7.0,3.13,20.0,50.0,2.0
2405.0,normal,C,W,0.3,9.0,2.55,20.0,50.0,2.0
2410.0,normal,C,N,0.32,11.0,2.57,8.0,50.0,2.0
2410.0,normal,C,S,0.34,12.0,2.48,8.0,50.0,2.0
2410.0,normal,C,E,0.26,3.0,5.15,24.0,50.0,2.0
2410.0,normal,C,W,0.26,4.0,4.55,24.0,50.0,2.0
2415.0,normal,C,N,0.38,13.0,1.97,4.0,50.0,2.0
2415.0,normal,C,S,0.38,14.0,1.99,2.0,50.0,2.0
2415.0,normal,C,E,0.2,0.0,8.26,30.0,50.0,2.0
2415.0,normal,C,W,0.22,0.0,7.18,28.0,50.0,2.0
2420.0,normal,C,N,0.42,16.0,1.17,0.0,50.0,2.0
2420.0,normal,C,S,0.42,16.0,1.02,0.0,50.0,2.0
2420.0,normal,C,E,0.16,0.0,11.2,36.0,50.0,2.0
2420.0,normal,C,W,0.16,0.0,10.22,34.0,50.0,2.0
2425.0,normal,C,N,0.46,19.0,0.65,0.0,50.0,2.0
2425.0,normal,C,S,0.46,21.0,0.49,0.0,50.0,2.0
2425.0,normal,C,E,0.16,0.0,12.53,36.0,50.0,2.0
2425.0,normal,C,W,0.16,0.0,11.76,34.0,50.0,2.0
2430.0,normal,C,N,0.48,22.0,0.35,0.0,50.0,3.0
2430.0,normal,C,S,0.48,22.0,0.26,0.0,50.0,3.0
2430.0,normal,C,E,0.16,0.0,10.94,36.0,50.0,3.0
2430.0,normal,C,W,0.16,0.0,10.65,34.0,50.0,3.0
2435.0,normal,C,N,0.46,20.0,0.35,4.0,50.0,0.0
2435.0,normal,C,S,0.46,21.0,0.29,4.0,50.0,0.0
2435.0,normal,C,E,0.2,3.0,6.81,30.0,50.0,0.0
2435.0,normal,C,W,0.18,2.0,5.2,28.0,50.0,0.0
2440.0,normal,C,N,0.42,17.0,1.09,8.0,50.0,0.0
